POLYGON_ID,ADM0_ISO3,ADM0_NAME,ADM0_CODE,ADM1_NAME,ADM1_CODE,ADM2_NAME,ADM2_CODE,ADM3_NAME,ADM3_CODE,CST_NAME,CST_CODE,HEX05_CODE,HEX05_X,HEX05_Y,PRIO_CODE,PRIO_COL,PRIO_ROW,PRIO_X,PRIO_Y,GEOSET,GEOSET_YEAR,GEOSET_VERSION,GEOSET_UNIT,CENTROID_LONG,CENTROID_LAT,YEAR,GHS_VERSION,GHS_POP_COUNT,GHS_POP_KM2,GHS_POP_COUNT_LI,GHS_POP_KM2_LI,GHS_POP_COUNT_MR,GHS_POP_KM2_MR
EGY_GADM2018_ADM2_72A1045,EGY,Egypt,41,"Al Qahirah",72,Al-Azbakiyah,1045,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.24688191,30.05904034,1990,GHS_P2019,35604.258872986,26501.524566633,34518.284019982,25693.194603996,35604.258872986,26501.524566633
EGY_GADM2018_ADM2_72A240,EGY,Egypt,41,"Al Qahirah",72,"Ad-Darb al-Ahmar",240,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.26073329,30.04164667,1990,GHS_P2019,62792.530128479,35225.860072901,60527.592853663,33955.257290125,62792.530128479,35225.860072901
EGY_GADM2018_ADM2_72A12,EGY,Egypt,41,"Al Qahirah",72,"15 Mayu",12,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.37428984,29.85851534,1990,GHS_P2019,72688.429902008,847.1911467797,71278.904740559,830.7629856722,72688.429902008,847.1911467797
EGY_GADM2018_ADM2_72A2,EGY,Egypt,41,"Al Qahirah",72,"'Ain Schams",2,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.3332062,30.12119146,1990,GHS_P2019,424024.04075337,64922.701267337,411860.51265228,63060.332567888,424024.04075337,64922.701267337
EGY_GADM2018_ADM2_72A1,EGY,Egypt,41,"Al Qahirah",72,'Abdin,1,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.2451027,30.04571716,1990,GHS_P2019,16411.769023895,10927.954057221,15907.392333794,10592.109378508,16411.769023895,10927.954057221
EGY_GADM2018_ADM2_70A38629,EGY,Egypt,41,"Al Minya",70,"Unorganized in Al Minya",38629,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.56230055,28.08068156,1990,GHS_P2019,97240.086839675,3.3763751656,110891.06066906,3.8503649702,97240.086839675,3.3763751656
EGY_GADM2018_ADM2_70A31408,EGY,Egypt,41,"Al Minya",70,Samalut,31408,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.64426052,28.27702397,1990,GHS_P2019,417534.4286387,906.6848650728,422484.34556974,917.4337146521,417534.4286387,906.6848650728
EGY_GADM2018_ADM2_70A25163,EGY,Egypt,41,"Al Minya",70,"New Minya City",25163,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.79343543,28.1133124,1990,GHS_P2019,11.4828414023,1.3022672996,34.0400339105,3.8604750804,11.4828414023,1.3022672996
EGY_GADM2018_ADM2_70A22279,EGY,Egypt,41,"Al Minya",70,Matay,22279,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.71827701,28.41865088,1990,GHS_P2019,169423.23149969,1049.1186169793,171426.26677254,1061.5220021439,169423.23149969,1049.1186169793
EGY_GADM2018_ADM2_70A21604,EGY,Egypt,41,"Al Minya",70,"Mallawi City",21604,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.82041594,27.73260389,1990,GHS_P2019,12239.102972735,912.6700130882,13615.439201424,1015.3034174062,12239.102972735,912.6700130882
EGY_GADM2018_ADM2_70A21603,EGY,Egypt,41,"Al Minya",70,Mallawi,21603,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.7969376,27.78159707,1990,GHS_P2019,451847.6616347,1527.1201137416,458868.37468306,1550.8481818978,451847.6616347,1527.1201137416
EGY_GADM2018_ADM2_70A21331,EGY,Egypt,41,"Al Minya",70,Maghaghah,21331,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.79382105,28.63621077,1990,GHS_P2019,303248.56286651,1329.4981270018,307307.40539431,1347.2928478996,303248.56286651,1329.4981270018
EGY_GADM2018_ADM2_70A9431,EGY,Egypt,41,"Al Minya",70,"Dayr Mawas",9431,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.79033139,27.65080349,1990,GHS_P2019,238267.13319533,1137.9835140174,241144.84676329,1151.727711779,238267.13319533,1137.9835140174
EGY_GADM2018_ADM2_70A3480,EGY,Egypt,41,"Al Minya",70,"Bani Mazar",3480,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.75788956,28.51558406,1990,GHS_P2019,351229.21648161,1111.2133626178,356185.13328761,1126.8928127294,351229.21648161,1111.2133626178
EGY_GADM2018_ADM2_70A1099,EGY,Egypt,41,"Al Minya",70,"Al-Minya City",1099,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.74756679,28.09718216,1990,GHS_P2019,153744.24327019,7445.099601715,155400.83210116,7525.3202889076,153744.24327019,7445.099601715
EGY_GADM2018_ADM2_70A1098,EGY,Egypt,41,"Al Minya",70,Al-Minya,1098,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.69185384,28.10005614,1990,GHS_P2019,381108.9806834,1033.6340041551,388775.24219175,1054.4262420281,381108.9806834,1033.6340041551
EGY_GADM2018_ADM2_70A1039,EGY,Egypt,41,"Al Minya",70,Al-'Idwah,1039,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.73575499,28.69856726,1990,GHS_P2019,161101.49744077,965.3457310628,162229.61677019,972.1056010674,161101.49744077,965.3457310628
EGY_GADM2018_ADM2_70A133,EGY,Egypt,41,"Al Minya",70,"Abu Qurqas",133,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.78366624,27.94282437,1990,GHS_P2019,345607.92174454,1186.8170463553,349906.45572086,1201.5782051083,345607.92174454,1186.8170463553
EGY_GADM2018_ADM2_69A36056,EGY,Egypt,41,"Al Minufiyah",69,Tala,36056,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.92360663,30.68440049,1990,GHS_P2019,224691.93191581,1156.0613968277,227787.95312704,1171.990720928,224691.93191581,1156.0613968277
EGY_GADM2018_ADM2_69A34354,EGY,Egypt,41,"Al Minufiyah",69,"Sirs al-Layyanah",34354,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.96726577,30.44702125,1990,GHS_P2019,39370.63131392,3546.9089467561,39465.208681205,3555.4294428463,39370.63131392,3546.9089467561
EGY_GADM2018_ADM2_69A33751,EGY,Egypt,41,"Al Minufiyah",69,"Shibin al-Kawm",33751,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.00914091,30.56295319,1990,GHS_P2019,389237.68251503,2267.543667603,392973.51034917,2289.3071122247,389237.68251503,2267.543667603
EGY_GADM2018_ADM2_69A31089,EGY,Egypt,41,"Al Minufiyah",69,"Sadat City",31089,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.66487757,30.36652628,1990,GHS_P2019,94416.047813516,158.3618660239,98893.871821289,165.8724172774,94416.047813516,158.3618660239
EGY_GADM2018_ADM2_69A29838,EGY,Egypt,41,"Al Minufiyah",69,Quwaysina,29838,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.15307596,30.55570433,1990,GHS_P2019,302187.16471597,1447.7690809647,304994.61866303,1461.2195034092,302187.16471597,1447.7690809647
EGY_GADM2018_ADM2_69A23137,EGY,Egypt,41,"Al Minufiyah",69,"Minuf City",23137,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.93305183,30.46880033,1990,GHS_P2019,62879.07276666,4411.8021454787,63578.709934536,4460.8909857302,62879.07276666,4411.8021454787
EGY_GADM2018_ADM2_69A23136,EGY,Egypt,41,"Al Minufiyah",69,Minuf,23136,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.91210004,30.46269434,1990,GHS_P2019,253354.244876,1250.1841578146,256629.58628116,1266.3464287067,253354.244876,1250.1841578146
EGY_GADM2018_ADM2_69A4710,EGY,Egypt,41,"Al Minufiyah",69,"Birkat as-Sab'",4710,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.08514333,30.64287925,1990,GHS_P2019,174611.7549042,1498.3119617069,176512.77988249,1514.6243140372,174611.7549042,1498.3119617069
EGY_GADM2018_ADM2_69A2498,EGY,Egypt,41,"Al Minufiyah",69,Ashmun,2498,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.9987562,30.30189641,1990,GHS_P2019,479860.22990623,1535.5380391636,483176.08138983,1546.1486623642,479860.22990623,1535.5380391636
EGY_GADM2018_ADM2_69A2485,EGY,Egypt,41,"Al Minufiyah",69,Ash-Shuhada,2485,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.86393316,30.59931358,1990,GHS_P2019,194908.72202535,1175.5493010307,197178.7978264,1189.240766423,194908.72202535,1175.5493010307
EGY_GADM2018_ADM2_69A1048,EGY,Egypt,41,"Al Minufiyah",69,Al-Bajur,1048,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.05539156,30.42324574,1990,GHS_P2019,252277.77206331,1410.3127660668,254725.74699923,1423.9977224432,252277.77206331,1410.3127660668
EGY_GADM2018_ADM2_66A38628,EGY,Egypt,41,"Al Jizah",66,"Unorganized in Al Jizah",38628,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,29.45299069,28.8168572,1990,GHS_P2019,128681.21207793,3.6631902703,181639.74172671,5.170769879,128681.21207793,3.6631902703
EGY_GADM2018_ADM2_66A34403,EGY,Egypt,41,"Al Jizah",66,"Sixth of October 2 City",34403,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.90801564,29.93834579,1990,GHS_P2019,66653.908384591,1242.3070076957,59959.313073854,1117.5319889465,66653.908384591,1242.3070076957
EGY_GADM2018_ADM2_66A34402,EGY,Egypt,41,"Al Jizah",66,"Sixth of October 1 City",34402,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.95964882,29.98578699,1990,GHS_P2019,7197.8547191946,248.6971076565,10293.69573189,355.663243494,7197.8547191946,248.6971076565
EGY_GADM2018_ADM2_66A33692,EGY,Egypt,41,"Al Jizah",66,"Sheikh Zayed",33692,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.97786204,30.04863188,1990,GHS_P2019,203.1165976953,5.5003379838,4915.7122666189,133.1160486412,203.1165976953,5.5003379838
EGY_GADM2018_ADM2_66A18199,EGY,Egypt,41,"Al Jizah",66,Kirdasah,18199,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.13250338,30.05065817,1990,GHS_P2019,481238.03457895,5883.9657853801,529708.34597938,6476.5990217406,481238.03457895,5883.9657853801
EGY_GADM2018_ADM2_66A15228,EGY,Egypt,41,"Al Jizah",66,Imbabah,15228,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.98606904,30.2186797,1990,GHS_P2019,296779.16208781,1400.5377655122,315059.62151014,1486.8055264033,296779.16208781,1400.5377655122
EGY_GADM2018_ADM2_66A12676,EGY,Egypt,41,"Al Jizah",66,Giza,12676,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.21048074,29.95388777,1990,GHS_P2019,325394.03311591,4159.0594263232,352225.27052537,4502.0058221112,325394.03311591,4159.0594263232
EGY_GADM2018_ADM2_66A5884,EGY,Egypt,41,"Al Jizah",66,"Bulaq al-Dakrur",5884,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.19245864,30.02358771,1990,GHS_P2019,183934.67853737,31457.855448811,203238.70596945,34759.371559686,183934.67853737,31457.855448811
EGY_GADM2018_ADM2_66A2629,EGY,Egypt,41,"Al Jizah",66,Atfih,2629,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.24700914,29.37623484,1990,GHS_P2019,252352.38080365,1876.3627002064,243293.96209869,1809.0089509494,252352.38080365,1876.3627002064
EGY_GADM2018_ADM2_66A2423,EGY,Egypt,41,"Al Jizah",66,As-Saff,2423,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.29852804,29.63150168,1990,GHS_P2019,266443.56360656,2093.0332015847,259311.44998391,2037.0072634593,266443.56360656,2093.0332015847
EGY_GADM2018_ADM2_66A1115,EGY,Egypt,41,"Al Jizah",66,Al-Warraq,1115,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.16668293,30.11494103,1990,GHS_P2019,760888.0936534,8013.9552722353,838835.42788339,8834.9254718309,760888.0936534,8013.9552722353
EGY_GADM2018_ADM2_66A1111,EGY,Egypt,41,"Al Jizah",66,"Al-Wahat al-Bahariyah",1111,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,28.82782311,28.44966162,1990,GHS_P2019,0,0,2.458E-7,7.1E-9,0,0
EGY_GADM2018_ADM2_66A1069,EGY,Egypt,41,"Al Jizah",66,Al-Hawamidiyah,1069,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.26162767,29.90742424,1990,GHS_P2019,72184.759151488,4577.968984076,79199.610213399,5022.8519616709,72184.759151488,4577.968984076
EGY_GADM2018_ADM2_66A1047,EGY,Egypt,41,"Al Jizah",66,Al-Badrashayn,1047,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.25220698,29.81880693,1990,GHS_P2019,231210.54104093,1903.7583901245,252417.74571874,2078.3758347035,231210.54104093,1903.7583901245
EGY_GADM2018_ADM2_66A1043,EGY,Egypt,41,"Al Jizah",66,Al-Ahram,1043,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.14956641,29.98641076,1990,GHS_P2019,229993.48698204,12869.440145061,250070.55574368,13992.866021632,229993.48698204,12869.440145061
EGY_GADM2018_ADM2_66A1041,EGY,Egypt,41,"Al Jizah",66,Al-'Umraniyah,1041,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.19065827,29.99570263,1990,GHS_P2019,301944.88755798,27483.917114542,331765.61982518,30198.288404419,301944.88755798,27483.917114542
EGY_GADM2018_ADM2_66A1038,EGY,Egypt,41,"Al Jizah",66,Al-'Ayyat,1038,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.24404192,29.58402332,1990,GHS_P2019,209762.41173884,1250.9736057287,219220.56125116,1307.379781187,209762.41173884,1250.9736057287
EGY_GADM2018_ADM2_66A1030,EGY,Egypt,41,"Al Jizah",66,Al-'Ajuzah,1030,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.20510354,30.05755089,1990,GHS_P2019,75078.180997848,12420.254336344,82573.158358186,13660.15551435,75078.180997848,12420.254336344
EGY_GADM2018_ADM2_66A244,EGY,Egypt,41,"Al Jizah",66,Ad-Duqi,244,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.21146904,30.03897607,1990,GHS_P2019,72375.690059662,15063.111058217,79111.8705177,16465.071222833,72375.690059662,15063.111058217
EGY_GADM2018_ADM2_63A15602,EGY,Egypt,41,"Al Isma`iliyah",63,"Ismailia 3",15602,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.29133223,30.6119213,1990,GHS_P2019,21649.148144651,4451.4586720007,26334.177464132,5414.7859241863,21649.148144651,4451.4586720007
EGY_GADM2018_ADM2_63A15601,EGY,Egypt,41,"Al Isma`iliyah",63,"Ismailia 2",15601,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.2815587,30.62338616,1990,GHS_P2019,87178.326947212,4339.1559505118,90818.678762826,4520.3483958745,87178.326947212,4339.1559505118
EGY_GADM2018_ADM2_63A15600,EGY,Egypt,41,"Al Isma`iliyah",63,"Ismailia 1",15600,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.28984514,30.59868872,1990,GHS_P2019,101587.84433033,4961.1417256251,94010.231179626,4591.0815768525,101587.84433033,4961.1417256251
EGY_GADM2018_ADM2_63A15599,EGY,Egypt,41,"Al Isma`iliyah",63,Ismailia,15599,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.18531974,30.41611873,1990,GHS_P2019,172624.6423445,200.8961718976,176208.47311153,205.0669430865,172624.6423445,200.8961718976
EGY_GADM2018_ADM2_63A11392,EGY,Egypt,41,"Al Isma`iliyah",63,Fa'id,11392,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.35455292,30.33924191,1990,GHS_P2019,82505.550931393,346.4977709681,83757.648928214,351.7561949136,82505.550931393,346.4977709681
EGY_GADM2018_ADM2_63A2590,EGY,Egypt,41,"Al Isma`iliyah",63,"At-Tall al-Kabir",2590,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.93307115,30.42428386,1990,GHS_P2019,109462.75463753,136.7178901259,110992.25283343,138.6282181438,109462.75463753,136.7178901259
EGY_GADM2018_ADM2_63A1106,EGY,Egypt,41,"Al Isma`iliyah",63,"Al-Qantarah ash-Sharqiyah",1106,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.57523277,30.57165429,1990,GHS_P2019,34598.621563657,10.714004175,34928.155424221,10.8160494919,34598.621563657,10.714004175
EGY_GADM2018_ADM2_63A1105,EGY,Egypt,41,"Al Isma`iliyah",63,Al-Qantarah,1105,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.24351151,30.74473791,1990,GHS_P2019,88535.166801258,173.5861669978,93339.780148146,183.0063154613,88535.166801258,173.5861669978
EGY_GADM2018_ADM2_62A38627,EGY,Egypt,41,"Al Iskandariyah",62,"Unorganized in Al Iskandariyah",38627,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,29.74599983,30.60995409,1990,GHS_P2019,56.2852364033,0.0694657745,176.2158123722,0.2174809684,56.2852364033,0.0694657745
EGY_GADM2018_ADM2_62A34068,EGY,Egypt,41,"Al Iskandariyah",62,"Sidi Jabir",34068,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,29.94727018,31.21915387,1990,GHS_P2019,109134.51838875,19850.55603143,108162.85444628,19673.819378202,109134.51838875,19850.55603143
EGY_GADM2018_ADM2_62A29027,EGY,Egypt,41,"Al Iskandariyah",62,"Port Alexandria Police Department",29027,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,29.86478285,31.17930391,1990,GHS_P2019,8839.1694374085,1741.7871357279,8685.6638651306,1711.5383625963,8839.1694374085,1741.7871357279
EGY_GADM2018_ADM2_62A29026,EGY,Egypt,41,"Al Iskandariyah",62,"Port al-Basal",29026,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,29.87594719,31.16783568,1990,GHS_P2019,189225.6360302,19689.931663058,187232.9931914,19482.586600578,189225.6360302,19689.931663058
EGY_GADM2018_ADM2_62A25149,EGY,Egypt,41,"Al Iskandariyah",62,"New Burj al-'Arab City",25149,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,29.6229437,30.89576082,1990,GHS_P2019,31024.989109531,269.3129671314,31109.226504221,270.0441913292,31024.989109531,269.3129671314
EGY_GADM2018_ADM2_62A24002,EGY,Egypt,41,"Al Iskandariyah",62,"Muharam Bik",24002,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,29.93478406,31.1868034,1990,GHS_P2019,259854.6817731,23725.658313537,261253.09682406,23853.338590271,259854.6817731,23725.658313537
EGY_GADM2018_ADM2_62A17377,EGY,Egypt,41,"Al Iskandariyah",62,Karmuz,17377,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,29.90271269,31.17925691,1990,GHS_P2019,93006.038917542,32865.330812853,92900.019303089,32827.866904677,93006.038917542,32865.330812853
EGY_GADM2018_ADM2_62A6004,EGY,Egypt,41,"Al Iskandariyah",62,"Burj al-'Arab",6004,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,29.54581316,30.86840076,1990,GHS_P2019,42912.709750599,96.1813545332,42944.581479104,96.2527894703,42912.709750599,96.1813545332
EGY_GADM2018_ADM2_62A2908,EGY,Egypt,41,"Al Iskandariyah",62,"Bab Sharqi",2908,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,29.92846292,31.20617024,1990,GHS_P2019,123383.73503113,16541.531358774,121591.94415338,16301.313594387,123383.73503113,16541.531358774
EGY_GADM2018_ADM2_62A2051,EGY,Egypt,41,"Al Iskandariyah",62,"Ar-Raml 2",2051,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,29.98653987,31.20328916,1990,GHS_P2019,243850.04449297,9547.1154367233,252648.24894588,9891.579075092,243850.04449297,9547.1154367233
EGY_GADM2018_ADM2_62A2050,EGY,Egypt,41,"Al Iskandariyah",62,"Ar-Raml 1",2050,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,29.97213724,31.23596585,1990,GHS_P2019,235063.63986588,34831.947316999,228178.03686583,33811.632303261,235063.63986588,34831.947316999
EGY_GADM2018_ADM2_62A1101,EGY,Egypt,41,"Al Iskandariyah",62,Al-Muntazah,1101,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.03463629,31.25207037,1990,GHS_P2019,765184.53322075,11049.247033324,783653.54329854,11315.939113431,765184.53322075,11049.247033324
EGY_GADM2018_ADM2_62A1090,EGY,Egypt,41,"Al Iskandariyah",62,Al-Manshiyah,1090,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,29.89223855,31.19856581,1990,GHS_P2019,50992.179611206,100000,51292.33043835,100000,50992.179611206,100000
EGY_GADM2018_ADM2_62A1079,EGY,Egypt,41,"Al Iskandariyah",62,Al-Laban,1079,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,29.891897,31.19113145,1990,GHS_P2019,79103.875328064,76160.03798295,79046.439974314,76104.740076131,79103.875328064,76160.03798295
EGY_GADM2018_ADM2_62A1074,EGY,Egypt,41,"Al Iskandariyah",62,Al-Jumruk,1074,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,29.87549028,31.19717367,1990,GHS_P2019,42192.620285034,11845.687393335,42212.70614528,11851.32655059,42192.620285034,11845.687393335
EGY_GADM2018_ADM2_62A1037,EGY,Egypt,41,"Al Iskandariyah",62,Al-'Atarin,1037,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,29.904029,31.19751259,1990,GHS_P2019,61202.189744949,28960.983974986,60848.710749505,28793.71709164,61202.189744949,28960.983974986
EGY_GADM2018_ADM2_62A1031,EGY,Egypt,41,"Al Iskandariyah",62,Al-'Amriyah,1031,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,29.80636951,30.94529815,1990,GHS_P2019,424461.98256413,434.8782554902,428053.91489563,438.5583336443,424461.98256413,434.8782554902
EGY_GADM2018_ADM2_62A243,EGY,Egypt,41,"Al Iskandariyah",62,Ad-Dukhaylah,243,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,29.80108512,31.11800138,1990,GHS_P2019,242105.43403582,5230.4412243424,241886.54310712,5225.7123088673,242105.43403582,5230.4412243424
EGY_GADM2018_ADM2_59A41352,EGY,Egypt,41,"Al Gharbiyah",59,Zifta,41352,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.21132439,30.71901842,1990,GHS_P2019,352651.82929607,1659.3366124665,352603.78156591,1659.110532949,352651.82929607,1659.3366124665
EGY_GADM2018_ADM2_59A36303,EGY,Egypt,41,"Al Gharbiyah",59,"Tanta 2",36303,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.98576547,30.7815266,1990,GHS_P2019,55958.229796573,11400.456453483,55806.064113102,11369.455504147,55958.229796573,11400.456453483
EGY_GADM2018_ADM2_59A36302,EGY,Egypt,41,"Al Gharbiyah",59,"Tanta 1",36302,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.00749455,30.78928514,1990,GHS_P2019,214169.24980479,20197.083107736,214079.15354009,20188.586641738,214169.24980479,20197.083107736
EGY_GADM2018_ADM2_59A36301,EGY,Egypt,41,"Al Gharbiyah",59,Tanta,36301,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.97597777,30.82333895,1990,GHS_P2019,476982.47092407,1510.2596113902,479204.02335254,1517.2936663436,476982.47092407,1510.2596113902
EGY_GADM2018_ADM2_59A31413,EGY,Egypt,41,"Al Gharbiyah",59,Samannud,31413,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.23913872,30.96357802,1990,GHS_P2019,236169.06321775,1514.3878530169,236945.22511258,1519.3648391237,236169.06321775,1514.3878530169
EGY_GADM2018_ADM2_59A29836,EGY,Egypt,41,"Al Gharbiyah",59,Qutur,29836,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.97367959,30.97238661,1990,GHS_P2019,214516.23832842,935.5186672324,215306.50141235,938.9650537315,214516.23832842,935.5186672324
EGY_GADM2018_ADM2_59A16867,EGY,Egypt,41,"Al Gharbiyah",59,"Kafr az-Zayyat",16867,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.82442368,30.80295311,1990,GHS_P2019,322940.75689995,1523.4038584211,322186.15537095,1519.8441873254,322940.75689995,1523.4038584211
EGY_GADM2018_ADM2_59A3823,EGY,Egypt,41,"Al Gharbiyah",59,Basyun,3823,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.82842193,30.95740275,1990,GHS_P2019,188581.25017923,1044.1164958749,189398.67026064,1048.6422999526,188581.25017923,1044.1164958749
EGY_GADM2018_ADM2_59A2429,EGY,Egypt,41,"Al Gharbiyah",59,As-Santah,2429,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.11070453,30.76945755,1990,GHS_P2019,302688.9582646,1307.2256785891,304660.46333083,1315.7400362396,302688.9582646,1307.2256785891
EGY_GADM2018_ADM2_59A1084,EGY,Egypt,41,"Al Gharbiyah",59,"Al-Mahallah al-Kubra 2",1084,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.1556759,30.9732685,1990,GHS_P2019,167652.20708156,29691.3974765,162869.65590786,28844.402197881,167652.20708156,29691.3974765
EGY_GADM2018_ADM2_59A1083,EGY,Egypt,41,"Al Gharbiyah",59,"Al-Mahallah al-Kubra 1",1083,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.16931727,30.97611427,1990,GHS_P2019,46075.715081573,10457.886396304,46484.049892283,10550.566869187,46075.715081573,10457.886396304
EGY_GADM2018_ADM2_59A1082,EGY,Egypt,41,"Al Gharbiyah",59,"Al-Mahallah al-Kubra",1082,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.13332107,31.02552981,1990,GHS_P2019,580527.13806317,1306.6218786544,587925.2701232,1323.2732297905,580527.13806317,1306.6218786544
EGY_GADM2018_ADM2_58A41026,EGY,Egypt,41,"Al Fayyum",58,"Yusuf as-Sidiq",41026,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.57572028,29.36176217,1990,GHS_P2019,183289.83387041,849.2932371209,189593.57240306,878.5022902983,183289.83387041,849.2932371209
EGY_GADM2018_ADM2_58A38626,EGY,Egypt,41,"Al Fayyum",58,"Unorganized in Al Fayoum",38626,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.48823816,29.3233681,1990,GHS_P2019,36313.03645188,8.8724875274,43031.080745129,10.5139301144,36313.03645188,8.8724875274
EGY_GADM2018_ADM2_58A36183,EGY,Egypt,41,"Al Fayyum",58,Tamiyah,36183,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.97738808,29.46835113,1990,GHS_P2019,217308.69236527,718.5350732465,221504.03688946,732.4070548646,217308.69236527,718.5350732465
EGY_GADM2018_ADM2_58A34299,EGY,Egypt,41,"Al Fayyum",58,Sinnuris,34299,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.8248893,29.42229669,1990,GHS_P2019,298749.64316603,1350.3031150237,307947.7917034,1391.8773525392,298749.64316603,1350.3031150237
